15/JULY/2019 290.21875
16/JULY/2019 288.0729
17/JULY/2019 291.1771
18/JULY/2019 285.6875
19/JULY/2019 276.78125
20/JULY/2019 267.35416
21/JULY/2019 256.03125
22/JULY/2019 258.75
23/JULY/2019 262.3125
24/JULY/2019 265.0521
25/JULY/2019 268.10416
26/JULY/2019 273.1771
27/JULY/2019 275.6146
28/JULY/2019 269.1979
29/JULY/2019 256.5
30/JULY/2019 253.89583
31/JULY/2019 253.04167
1/AUGUST/2019 254.10464
2/AUGUST/2019 255.04256
3/AUGUST/2019 249.59184
4/AUGUST/2019 240.43398
5/AUGUST/2019 237.5
6/AUGUST/2019 236.60869
7/AUGUST/2019 231.34328
8/AUGUST/2019 232.70833
9/AUGUST/2019 235.55206
10/AUGUST/2019 230.85416
11/AUGUST/2019 217.76042
12/AUGUST/2019 218.26042
13/AUGUST/2019 221.72917
14/AUGUST/2019 217.26042
15/AUGUST/2019 217.03125
16/AUGUST/2019 216.72917
17/AUGUST/2019 213.78127
18/AUGUST/2019 208.91666
19/AUGUST/2019 216.1146
20/AUGUST/2019 222.45833
21/AUGUST/2019 223.89583
22/AUGUST/2019 222.9375
23/AUGUST/2019 222.45833
24/AUGUST/2019 224.0
25/AUGUST/2019 225.57292
26/AUGUST/2019 224.10417
27/AUGUST/2019 227.17708
28/AUGUST/2019 230.64583
29/AUGUST/2019 230.88542
30/AUGUST/2019 230.35417
31/AUGUST/2019 233.3229
1/MAY/2020 nan
2/MAY/2020 nan
3/MAY/2020 nan
4/MAY/2020 nan
5/MAY/2020 nan
6/MAY/2020 nan
7/MAY/2020 nan
8/MAY/2020 nan
9/MAY/2020 nan
10/MAY/2020 nan
11/MAY/2020 nan
12/MAY/2020 nan
13/MAY/2020 nan
14/MAY/2020 nan
15/MAY/2020 nan
16/MAY/2020 nan
17/MAY/2020 nan
18/MAY/2020 nan
19/MAY/2020 nan
20/MAY/2020 nan
21/MAY/2020 nan
22/MAY/2020 nan
23/MAY/2020 nan
24/MAY/2020 nan
25/MAY/2020 nan
26/MAY/2020 nan
27/MAY/2020 nan
28/MAY/2020 nan
29/MAY/2020 nan
30/MAY/2020 nan
31/MAY/2020 nan
1/JUNE/2020 nan
2/JUNE/2020 nan
3/JUNE/2020 nan
4/JUNE/2020 nan
5/JUNE/2020 nan
6/JUNE/2020 nan
7/JUNE/2020 nan
8/JUNE/2020 nan
9/JUNE/2020 nan
10/JUNE/2020 nan
11/JUNE/2020 nan
12/JUNE/2020 nan
13/JUNE/2020 nan
14/JUNE/2020 nan
15/JUNE/2020 335.94116
16/JUNE/2020 329.9479
17/JUNE/2020 315.9271
18/JUNE/2020 284.8854
19/JUNE/2020 291.875
20/JUNE/2020 376.53125
21/JUNE/2020 438.3125
22/JUNE/2020 466.3854
23/JUNE/2020 471.8958
24/JUNE/2020 481.2396
25/JUNE/2020 492.40625
26/JUNE/2020 494.73956
27/JUNE/2020 495.8333
28/JUNE/2020 494.7083
29/JUNE/2020 494.16666
30/JUNE/2020 495.84372
31/JUNE/2020 nan
1/JULY/2020 499.0
2/JULY/2020 500.97916
3/JULY/2020 490.1042
4/JULY/2020 406.2973
5/JULY/2020 403.00003
6/JULY/2020 nan
7/JULY/2020 492.1923
8/JULY/2020 490.64584
9/JULY/2020 489.1875
10/JULY/2020 486.4375
11/JULY/2020 483.2604
12/JULY/2020 479.1667
13/JULY/2020 475.0
14/JULY/2020 472.5104
15/JULY/2020 470.6979
16/JULY/2020 468.3854
17/JULY/2020 466.47916
18/JULY/2020 461.79166
19/JULY/2020 455.52084
20/JULY/2020 449.71875
21/JULY/2020 445.4583
22/JULY/2020 438.1875
23/JULY/2020 430.4167
24/JULY/2020 424.9792
25/JULY/2020 415.9896
26/JULY/2020 404.31253
27/JULY/2020 394.41666
28/JULY/2020 386.04166
29/JULY/2020 380.25
30/JULY/2020 374.33334
31/JULY/2020 364.9896
1/AUGUST/2020 352.6875
2/AUGUST/2020 338.1875
3/AUGUST/2020 325.27084
4/AUGUST/2020 316.8021
5/AUGUST/2020 308.7396
6/AUGUST/2020 305.7604
7/AUGUST/2020 303.84375
8/AUGUST/2020 294.25
9/AUGUST/2020 274.6771
10/AUGUST/2020 267.8646
11/AUGUST/2020 270.1354
12/AUGUST/2020 270.59375
13/AUGUST/2020 277.97916
14/AUGUST/2020 269.78125
15/AUGUST/2020 253.38542
16/AUGUST/2020 247.21875
17/AUGUST/2020 260.9271
18/AUGUST/2020 281.90625
19/AUGUST/2020 289.21875
20/AUGUST/2020 288.8854
21/AUGUST/2020 295.5625
22/AUGUST/2020 298.3229
23/AUGUST/2020 306.41666
24/AUGUST/2020 310.8021
25/AUGUST/2020 313.45834
26/AUGUST/2020 313.9271
27/AUGUST/2020 303.6771
28/AUGUST/2020 290.6146
29/AUGUST/2020 284.1875
30/AUGUST/2020 279.875
31/AUGUST/2020 272.125
1/MAY/2021 426.25
2/MAY/2021 428.6667
3/MAY/2021 423.90625
4/MAY/2021 414.5
5/MAY/2021 400.08334
6/MAY/2021 383.34375
7/MAY/2021 367.0729
8/MAY/2021 348.71875
9/MAY/2021 337.0
10/MAY/2021 nan
11/MAY/2021 429.6316
12/MAY/2021 424.53125
13/MAY/2021 414.21875
14/MAY/2021 401.90625
15/MAY/2021 390.16666
16/MAY/2021 379.5625
17/MAY/2021 368.5521
18/MAY/2021 357.71875
19/MAY/2021 343.91666
20/MAY/2021 314.47916
21/MAY/2021 294.83334
22/MAY/2021 288.9896
23/MAY/2021 290.75
24/MAY/2021 303.52084
25/MAY/2021 390.625
26/MAY/2021 446.66782
27/MAY/2021 565.55145
28/MAY/2021 611.6667
29/MAY/2021 620.6458
30/MAY/2021 622.01044
31/MAY/2021 618.98956
1/JUNE/2021 626.6875
2/JUNE/2021 634.7083
3/JUNE/2021 626.2917
4/JUNE/2021 631.1875
5/JUNE/2021 648.59375
6/JUNE/2021 644.15625
7/JUNE/2021 639.09375
8/JUNE/2021 640.21875
9/JUNE/2021 647.36456
10/JUNE/2021 650.53125
11/JUNE/2021 651.05206
12/JUNE/2021 648.17706
13/JUNE/2021 638.05206
14/JUNE/2021 627.7292
15/JUNE/2021 623.26044
16/JUNE/2021 622.4375
17/JUNE/2021 621.32294
18/JUNE/2021 634.5625
19/JUNE/2021 647.8333
20/JUNE/2021 650.71875
21/JUNE/2021 641.5208
22/JUNE/2021 609.2292
23/JUNE/2021 609.19794
24/JUNE/2021 609.1667
25/JUNE/2021 609.2083
26/JUNE/2021 630.34375
27/JUNE/2021 636.34375
28/JUNE/2021 624.8958
29/JUNE/2021 616.5
30/JUNE/2021 605.7708
31/JUNE/2021 nan
1/JULY/2021 596.5529
2/JULY/2021 605.4471
3/JULY/2021 644.92706
4/JULY/2021 633.28125
5/JULY/2021 621.78125
6/JULY/2021 615.69794
7/JULY/2021 609.82294
8/JULY/2021 608.30206
9/JULY/2021 606.2708
10/JULY/2021 599.01044
11/JULY/2021 584.2917
12/JULY/2021 576.4792
13/JULY/2021 573.03125
14/JULY/2021 566.8958
15/JULY/2021 557.92706
16/JULY/2021 546.7761
17/JULY/2021 530.0
18/JULY/2021 nan
19/JULY/2021 nan
20/JULY/2021 628.44684
21/JULY/2021 623.23956
22/JULY/2021 616.80206
23/JULY/2021 610.5
24/JULY/2021 606.375
25/JULY/2021 598.9792
26/JULY/2021 593.4375
27/JULY/2021 589.6458
28/JULY/2021 584.875
29/JULY/2021 578.98956
30/JULY/2021 577.4375
31/JULY/2021 572.71875
1/AUGUST/2021 538.0028
2/AUGUST/2021 534.25073
3/AUGUST/2021 544.1775
4/AUGUST/2021 543.7292
5/AUGUST/2021 535.28125
6/AUGUST/2021 527.76044
7/AUGUST/2021 522.3958
8/AUGUST/2021 518.98956
9/AUGUST/2021 514.6042
10/AUGUST/2021 509.1771
11/AUGUST/2021 503.8718
12/AUGUST/2021 496.9315
13/AUGUST/2021 492.6354
14/AUGUST/2021 486.4375
15/AUGUST/2021 485.15625
16/AUGUST/2021 477.33334
17/AUGUST/2021 477.26044
18/AUGUST/2021 480.40625
19/AUGUST/2021 470.22916
20/AUGUST/2021 458.46875
21/AUGUST/2021 445.0104
22/AUGUST/2021 444.21875
23/AUGUST/2021 445.3958
24/AUGUST/2021 449.90527
25/AUGUST/2021 453.3021
26/AUGUST/2021 454.90628
27/AUGUST/2021 458.9271
28/AUGUST/2021 460.94794
29/AUGUST/2021 461.75
30/AUGUST/2021 461.69565
31/AUGUST/2021 462.33334
1/MAY/2022 399.04166
2/MAY/2022 398.84784
3/MAY/2022 399.0
4/MAY/2022 399.1146
5/MAY/2022 398.7604
6/MAY/2022 398.52084
7/MAY/2022 398.8229
8/MAY/2022 399.0521
9/MAY/2022 399.0104
10/MAY/2022 398.95834
11/MAY/2022 398.96875
12/MAY/2022 398.97916
13/MAY/2022 398.75
14/MAY/2022 398.8021
15/MAY/2022 399.09375
16/MAY/2022 399.1263
17/MAY/2022 398.9271
18/MAY/2022 398.2396
19/MAY/2022 397.6771
20/MAY/2022 397.96875
21/MAY/2022 397.97916
22/MAY/2022 398.21875
23/MAY/2022 398.5
24/MAY/2022 398.91666
25/MAY/2022 398.6875
26/MAY/2022 398.4479
27/MAY/2022 411.33334
28/MAY/2022 411.83334
29/MAY/2022 395.875
30/MAY/2022 385.85416
31/MAY/2022 371.16843
1/JUNE/2022 367.1771
2/JUNE/2022 338.0842
3/JUNE/2022 367.78125
4/JUNE/2022 370.58334
5/JUNE/2022 360.53125
6/JUNE/2022 376.125
7/JUNE/2022 447.72916
8/JUNE/2022 449.60416
9/JUNE/2022 449.6875
10/JUNE/2022 449.59375
11/JUNE/2022 449.5729
12/JUNE/2022 449.52084
13/JUNE/2022 449.8021
14/JUNE/2022 449.77084
15/JUNE/2022 449.7396
16/JUNE/2022 449.9896
17/JUNE/2022 449.8021
18/JUNE/2022 449.72916
19/JUNE/2022 449.78125
20/JUNE/2022 449.64584
21/JUNE/2022 449.6354
22/JUNE/2022 449.75
23/JUNE/2022 449.91666
24/JUNE/2022 450.0521
25/JUNE/2022 449.91666
26/JUNE/2022 449.59375
27/JUNE/2022 449.60416
28/JUNE/2022 449.54166
29/JUNE/2022 449.6771
30/JUNE/2022 449.72916
31/JUNE/2022 nan
1/JULY/2022 449.7604
2/JULY/2022 449.9896
3/JULY/2022 449.9896
4/JULY/2022 449.60416
5/JULY/2022 449.6771
6/JULY/2022 449.79166
7/JULY/2022 449.78125
8/JULY/2022 451.3125
9/JULY/2022 454.83334
10/JULY/2022 438.41666
11/JULY/2022 411.41666
12/JULY/2022 396.875
13/JULY/2022 385.3854
14/JULY/2022 368.1875
15/JULY/2022 376.0104
16/JULY/2022 358.7604
17/JULY/2022 340.33334
18/JULY/2022 311.27084
19/JULY/2022 310.9375
20/JULY/2022 311.1354
21/JULY/2022 293.875
22/JULY/2022 222.17708
23/JULY/2022 215.04167
24/JULY/2022 222.6875
25/JULY/2022 205.82292
26/JULY/2022 198.22917
27/JULY/2022 187.63542
28/JULY/2022 165.51042
29/JULY/2022 189.01042
30/JULY/2022 144.84375
31/JULY/2022 151.10417
1/AUGUST/2022 129.95833
2/AUGUST/2022 115.791664
3/AUGUST/2022 105.208336
4/AUGUST/2022 111.552086
5/AUGUST/2022 36.1875
6/AUGUST/2022 8.083333
7/AUGUST/2022 21.15625
8/AUGUST/2022 5.5416665
9/AUGUST/2022 -1.0416666
10/AUGUST/2022 12.78125
11/AUGUST/2022 50.975903
12/AUGUST/2022 nan
13/AUGUST/2022 nan
14/AUGUST/2022 nan
15/AUGUST/2022 nan
16/AUGUST/2022 nan
17/AUGUST/2022 nan
18/AUGUST/2022 nan
19/AUGUST/2022 nan
20/AUGUST/2022 nan
21/AUGUST/2022 nan
22/AUGUST/2022 nan
23/AUGUST/2022 nan
24/AUGUST/2022 210.91765
25/AUGUST/2022 213.11458
26/AUGUST/2022 218.82292
27/AUGUST/2022 219.74359
28/AUGUST/2022 nan
29/AUGUST/2022 228.63158
30/AUGUST/2022 224.89362
31/AUGUST/2022 nan
