0.000000000000000000e+00
5.000000000000000000e+02
1.050000000000000000e+04
2.050000000000000000e+04
3.050000000000000000e+04
4.050000000000000000e+04
5.050000000000000000e+04
6.050000000000000000e+04
7.050000000000000000e+04
8.050000000000000000e+04
9.050000000000000000e+04
1.005000000000000000e+05
1.105000000000000000e+05
1.205000000000000000e+05
1.305000000000000000e+05
1.405000000000000000e+05
1.505000000000000000e+05
1.605000000000000000e+05
1.705000000000000000e+05
1.805000000000000000e+05
